name	gb number	isolate	isolation_source	lat_lon	country	lab_host	collected_by	culture_collection	host	note	Authors	Title	journal	pubmed_id
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Globigerinella_siphonifera	KJ202216	114		10.381 S 167.125 E	Pacific Ocean					genotype: IIa1	 Weiner,A.K.M., Weinkauf,M.F.G., Kurasawa,A., Darling,K.F. and Kucera,M.	 Genetic and morphometric evidence for parallel evolution of the Globigerinella calida morphotype	 Mar. Micropaleontol. 114, 19-35 (2015)	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Globigerinella_siphonifera	KJ202215	106		10.381 S 167.125 E	Pacific Ocean					genotype: IIa1	 Weiner,A.K.M., Weinkauf,M.F.G., Kurasawa,A., Darling,K.F. and Kucera,M.	 Genetic and morphometric evidence for parallel evolution of the Globigerinella calida morphotype	 Mar. Micropaleontol. 114, 19-35 (2015)	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Globigerinella_siphonifera	KJ202214	157		10.381 S 167.125 E	Pacific Ocean					genotype: IIa1	 Weiner,A.K.M., Weinkauf,M.F.G., Kurasawa,A., Darling,K.F. and Kucera,M.	 Genetic and morphometric evidence for parallel evolution of the Globigerinella calida morphotype	 Mar. Micropaleontol. 114, 19-35 (2015)	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Globigerinella_siphonifera	KJ202213	93		10.381 S 167.125 E	Pacific Ocean					genotype: IIa1	 Weiner,A.K.M., Weinkauf,M.F.G., Kurasawa,A., Darling,K.F. and Kucera,M.	 Genetic and morphometric evidence for parallel evolution of the Globigerinella calida morphotype	 Mar. Micropaleontol. 114, 19-35 (2015)	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Globigerinoides_conglobatus	KM194263		20-40 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Globigerinoides_conglobatus	KM194262		20-40 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Globigerinoides_conglobatus	KM194269		40-60 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Globigerinoides_conglobatus	KM194286		80-100 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194258		0-20 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194257		0-20 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194256		0-20 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194268		20-40 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194267		20-40 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194266		20-40 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194265		20-40 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194264		20-40 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194281		40-60 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194279		40-60 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194278		40-60 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194277		40-60 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194276		40-60 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194275		40-60 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194274		40-60 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194273		40-60 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194272		40-60 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194271		40-60 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194270		40-60 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194285		60-80 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194284		60-80 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194283		60-80 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Foraminifera_Rotaliida_Globigerinacea_Neogloboquadrina_dutertrei	KM194282		60-80 m	10.381 S 167.125 E			Agnes Weiner				 Morard,R., Darling,K.F., Mahe,F., Christen,R., Ujiie,Y., Weiner,A.K.M., Aurahs,R., Andre,A., Wade,C.M., Seears,H.A., Kucera,M. and de Vargas,C.	 PF-R(2)	 Unpublished	
>Rhizaria_Polycystinea_Collodaria_Collophidiidae_Collophidium_cf._serpentinum_TB-2015	KR058217	Ind20	photic zone of the sea	12.80 S 42.2 E	Indian Ocean						 Biard,T., Pillet,L., Decelle,J., Poirier,C., Suzuki,N. and Not,F.	 Towards an Integrative Morpho-molecular Classification of the Collodaria (Polycystinea, Radiolaria)	 Protist 166 (3), 374-388 (2015)	26092634>Alveolata_Apicomplexa_Conoidasida_Coccidia_Cryptosporidium_canis	KC445654		intestine	22.32 N 99.55 E	China: Yunnan, Menglian				Aselliscus stoliczkanus		 Wang,W., Cao,L. and Liu,Q.	 Detection of Cryptosporidium and Identification to species by Nested PCR	 Unpublished	>Alveolata_Apicomplexa_Conoidasida_Coccidia_Cryptosporidium_canis	KC445656		stool	22.32 N 99.55 E	China: Yunnan, Menglian				bat		 Wang,W., Cao,L. and Liu,Q.	 Detection of Cryptosporidium and Identification to species by Nested PCR	 Unpublished	>Alveolata_Apicomplexa_Conoidasida_Coccidia_Cryptosporidium_canis	KC445650		intestine	22.32 N 99.55 E	China: Yunnan, Menglian				Rhinolophus sinicus		 Wang,W., Cao,L. and Liu,Q.	 Detection of Cryptosporidium and Identification to species by Nested PCR	 Unpublished	>Alveolata_Apicomplexa_Conoidasida_Coccidia_Cryptosporidium_sp._bat_stool_'Yunnan'	KC445657		stool	22.32 N 99.55 E	China: Yunnan, Menglian				bat		 Wang,W., Cao,L. and Liu,Q.	 Detection of Cryptosporidium and Identification to species by Nested PCR	 Unpublished	>Alveolata_Apicomplexa_Conoidasida_Coccidia_Cryptosporidium_sp._ex_Rhinolophus_sinicus_'Menglian'	KC445653		intestine	22.32 N 99.55 E	China: Yunnan, Menglian				Rhinolophus sinicus		 Wang,W., Cao,L. and Liu,Q.	 Detection of Cryptosporidium and Identification to species by Nested PCR	 Unpublished	
>Alveolata_Apicomplexa_Conoidasida_Coccidia_uncultured_Eimeriidae	EF024050		trembling aspen rhizosphere under ambient CO2 conditions								 Lesaulnier,C., Papamichail,D., McCorkle,S., Ollivier,B., Skiena,S., Taghavi,S., Zak,D. and van der Lelie,D.	 Elevated atmospheric CO2 affects soil microbial diversity associated with trembling aspen	 Environ. Microbiol. 10 (4), 926-941 (2008)	18218029>Alveolata_Ciliophora_Intramacronucleata_Litostomatea_Polycostidae_environmental_sample	EF024484		trembling aspen rhizosphere under elevated CO2 conditions								 Lesaulnier,C., Papamichail,D., McCorkle,S., Ollivier,B., Skiena,S., Taghavi,S., Zak,D. and van der Lelie,D.	 Elevated atmospheric CO2 affects soil microbial diversity associated with trembling aspen	 Environ. Microbiol. 10 (4), 926-941 (2008)	18218029